PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure.1,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR,Model,Material,USD Price
INNSA1,2022-05-11,301049751,73239990,kwb-600f stainless steel sports bottle(qty:31200 pcs / usd:1.01 per pcs),NA,NA,NA,31200 pcs,NA,NA,NA,NA,4750.0,kgs,553.4751263,2629006.85,7.183324157,34120.78975,963268.1,NA,steel,NA
INNSA1,2022-05-11,301049751,73239990,kwp-1000b ss oil pot 900ml (qty: 9960 pcs/usd 1.64 per pcs),NA,NA,NA,900ml,NA,NA,NA,NA,2350.0,kgs,579.8973447,1362758.76,7.526247173,17686.68086,499314.9,NA,NA,usd 1.64
INNSA1,2022-05-07,301049751,73239990,6581 steel round container medium(qty:87720 pcs/ usd 1.02 per pcs),NA,NA,NA,87720 pcs,NA,NA,NA,NA,10599.5,kgs,691.7499354,7332203.44,9.007160617,95471.39896,2686519.4,NA,steel,usd 1.02
INNSA1,2022-05-07,301049751,73239990,8504 steel lunch box 2 layer (qty 22080 pcs /usd 2.75 per pcs),NA,NA,NA,22080 pcs,NA,NA,NA,NA,10561.6,kgs,471.1267687,4975852.48,6.134463134,64789.74583,1823152.3,NA,steel,usd 2.75
INNSA1,2022-05-07,301049751,73239990,6862 steel rectangle container large(qty:22800 pcs/usd1.63 per pcs),NA,NA,NA,22800 pcs,NA,NA,NA,NA,5700.0,kgs,534.2977228,3045497.02,6.957001599,39654.90911,1115870.1,NA,steel,usd1.63
INNSA1,2022-05-07,301049751,73239990,6856 steel round container(qty:60960 pcs/ usd 0.66 per pcs),NA,NA,NA,60960 pcs,NA,NA,NA,NA,5080.0,kgs,649.0242283,3297043.08,8.450836307,42930.24844,1208036.6,NA,steel,usd 0.66
INNSA1,2022-05-07,301049751,73239990,6527 steel lunch box (qty 25956 pcs / usd 2.06 per pcs),NA,NA,NA,25956 pcs,NA,NA,NA,NA,9041.34,kgs,484.6273738,4381680.86,6.310252263,57053.1362,1605447.9,NA,steel,usd 2.06
INNSA1,2022-05-05,301049751,73239990,np-55 steel tea strainer(qty:122400 pcs/ usd 0.3285 per pcs),NA,NA,NA,122400 pcs,NA,NA,NA,NA,5610.0,kgs,592.7696168,3325437.55,7.708317513,43243.66125,1218440.4,NA,steel,usd 0.3285
INNSA1,2022-05-05,301049751,73239990,np-19 steel salt bottle (qty:12624 pcs/ usd 0.5210 per pcs),NA,NA,NA,12624 pcs,NA,NA,NA,NA,1972.5,kgs,275.7715285,543959.34,3.586105702,7073.593498,199306.8,NA,steel,usd 0.5210
INNSA1,2022-05-05,301049751,73239990,sb-12 steel tea strainer big(qty:25200 pcs/usd 1.2240 per pcs),NA,NA,NA,25200 pcs,NA,NA,NA,NA,5985.0,kgs,426.2356541,2551020.39,5.542726322,33173.21704,934693.9,NA,steel,usd 1.2240
INNSA1,2022-05-05,301049751,73239990,ds-25 stainless steel grater with handle(qty:100680 pcs/ usd0.2400 per pcs),NA,NA,NA,100680 pcs,NA,NA,NA,NA,3356.0,kgs,595.4763051,1998418.48,7.743515021,25987.23641,732220.6,NA,steel,usd0.2400
INNSA1,2022-05-04,301049751,73239990,am-06 - stainless steel bottle 750ml sg805 (qty:29016 pcs/usd 1.14 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,4352.4,kgs,644.3864213,2804627.46,8.379537338,36471.09831,1027615.5,NA,steel,usd 1.14
INNSA1,2022-05-04,301049751,73239990,np-21 stainless steel sports bottle 650ml s115(qty:14976pcsusd 1.14per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,2662.4,kgs,543.7010404,1447549.65,7.070234596,18823.79259,530382.2,NA,steel,usd 1.14
INNSA1,2022-05-02,301049751,73239990,8505 steel lunch box 3 layer(qty:16800 pcs / usd 3.75 per pcs),NA,NA,NA,16800 pcs,NA,NA,NA,NA,10892.0,kgs,486.8938414,5303247.72,6.331519393,68962.90923,1943110.0,NA,steel,usd 3.75
INNSA1,2022-05-02,301049751,73239990,6527 steel lunch box(qty:25044 pcs usd 2.06 per pcs),NA,NA,NA,25044 pcs,NA,NA,NA,NA,8723.66,kgs,497.8213926,4342824.57,6.47362019,56473.66151,1591210.9,NA,steel,usd 2.06
INNSA1,2022-05-02,301049751,73239990,6578 steel rectangle container big(qty:37920 pcs/usd1.80 perpcs),NA,NA,NA,37920 pcs,NA,NA,NA,NA,11202.2,kgs,512.9072798,5745689.93,6.669795576,74716.38401,2105220.8,NA,steel,usd1.80
INNSA1,2022-04-25,301049751,73239990,stainless steel sports bottle - kwb-600f (qty 50400 pcs / usd 1.01 per pcs),NA,NA,NA,50400 pcs,NA,NA,NA,NA,7560.0,kgs,566.6417844,4283811.89,7.344676402,55525.7536,1569588.7,NA,steel,usd 1.01
INNSA1,2022-04-25,301049751,73231000,8001-2 steel scrubber 2 pcs set(qty- 165720 set/usd 0.168 per set),NA,NA,NA,2 pcs,NA,NA,NA,NA,4833.0,kgs,518.1228223,2504087.6,6.715785123,32457.3895,1100796.9,NA,steel,usd 0.168
INNSA1,2022-04-25,301049751,73239990,np-21 stainless steel sports bottle 650ml s115(qty: 43164 pcs/ usd 1.14 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,7673.6,kgs,544.4483802,4177879.09,7.05701076,54152.67777,1530774.9,NA,steel,usd 1.14
INNSA1,2022-04-22,301049751,73231000,ss410 ss scrubber 3 pcs set(qty- 108360set/usd 0.195per set),NA,NA,NA,3 pcs,NA,NA,NA,NA,6953.1,kgs,286.6600365,1993175.9,3.715619398,25835.07323,876200.1,NA,NA,usd 0.195
INNSA1,2022-04-21,301049751,73239990,np-20 stainless steel sports bottle 750 ml s-308-c6 (qty:32904 pcs usd 1.113 per pcs),NA,NA,NA,750 ml,NA,NA,NA,NA,5849.6,kgs,531.5230631,3109197.31,6.920873218,40484.33997,1139209.9,NA,steel,usd 1.113
INNSA1,2022-04-21,301049751,73239990,np-21 - stainless steel sports bottle 650ml s115 (qty:8532 pcs/usd 1.140 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,1516.8,kgs,544.4170688,825771.81,7.088763917,10752.23711,302562.8,NA,steel,usd 1.140
INNSA1,2022-04-20,301049751,73239990,np-21 stainless steel sports bottle 650ml s115(qty:19368pcsusd 1.140per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,3443.2,kgs,545.4156308,1877975.1,7.101766026,24452.80078,688090.1,NA,steel,usd 1.140
INNSA1,2022-04-20,301049751,73231000,steel scrubber 6pcs set - oks-4156 (qty 98000 set / usd 0.275 per set),NA,NA,NA,6pcs,NA,NA,NA,NA,8537.8,kgs,283.9476329,2424288.1,3.697234803,31566.2513,1065717.1,NA,steel,usd 0.275
INNSA1,2022-04-20,301049751,73239990,stainless steel sports bottle 750ml sg-702 sb-01 (qty: 25524num usd 1.205 per num),NA,NA,NA,750ml,NA,NA,NA,NA,4041.3,kgs,647.3138149,2615989.32,8.428565298,34062.36094,958498.5,NA,steel,usd 1.205
INNSA1,2022-04-06,301049751,73239990,np-19 steel salt bottle(qty:25968 pcs/usd 0.524 per pcs),NA,NA,NA,25968 pcs,NA,NA,NA,NA,4057.5,kgs,295.6624892,1199650.55,3.84476579,15600.13719,439551.9,NA,steel,usd 0.524
INNSA1,2022-04-06,301049751,73239990,np-20 stainless steel sports bottle 750 ml s-308-c6 (qty:28224 pcs usd 1.113 per pcs),NA,NA,NA,750 ml,NA,NA,NA,NA,5017.6,kgs,536.3013891,2690945.85,6.974010262,34992.79389,985962.6,NA,steel,usd 1.113
INNSA1,2022-04-06,301049751,73239990,np-21 stainless steel sports bottle 650ml s115 (qty : 15192pcs/usd 1.140 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,2700.8,kgs,549.3113966,1483580.22,7.143191113,19292.33056,543583.7,NA,steel,usd 1.140
INNSA1,2022-04-06,301049751,73239990,sl-01 - stainless steelcola bottle 750mlsk750 (qty:38196 pcs/usd 1.300per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,7639.2,kgs,556.8068738,4253559.07,7.240661557,55312.86177,1558504.1,NA,steel,usd 1.300
INNSA1,2022-04-06,301049751,73239990,sb-12 steel tea strainer big - (qty:25200 pcs/usd 1.230 perpcs),NA,NA,NA,25200 pcs,NA,NA,NA,NA,5985.0,kgs,456.5900418,2732691.4,5.937451779,35535.64889,1001258.1,NA,steel,usd 1.230
INNSA1,2022-03-31,301049751,73239990,kl326d-9s stainless steel grater with handle(mild steel) (qty -10008pcs/usd 1.05 per pcs),NA,NA,NA,10008pcs,NA,NA,NA,NA,2210.1,kgs,399.9055744,883831.31,5.200332567,11493.25501,323835.8,NA,steel,usd 1.05
INNSA1,2022-03-31,301049751,73239990,kl324h-9s stainless steel grater with handle(mild steel) (qty - 43344 pcs/usd 0.72 per pcs),NA,NA,NA,43344 pcs,NA,NA,NA,NA,6862.8,kgs,382.4660488,2624788.0,4.9735507,34132.48375,961722.4,NA,steel,usd 0.72
INNSA1,2022-03-29,301049751,73239990,rs-02 steel hand blender (qty:200pcs usd 0.465 per pcs),NA,NA,NA,200pcs,NA,NA,NA,NA,11.6,kgs,687.9517241,7980.24,8.946056231,103.7742523,2923.9,NA,steel,usd 0.465
INNSA1,2022-03-29,301049751,73239990,np-19 steel salt bottle (qty:33600 pcs usd 0.526 per pcs),NA,NA,NA,33600 pcs,NA,NA,NA,NA,5250.0,kgs,288.867501,1516554.38,3.756404434,19721.12328,555665.6,NA,steel,usd 0.526
INNSA1,2022-03-28,301049751,73231000,8001-2 steel scrubber 2 pcs set (qty 164880/usd 0.168 per pcs),NA,NA,NA,2 pcs,NA,NA,NA,NA,4809.0,kgs,544.1351695,2616746.03,7.075879967,34027.90676,1150321.5,NA,steel,usd 0.168
INNSA1,2022-03-22,301049751,73239990,6561 steel lunch box (qty:21240 pcs/usd 2.75 per pcs),NA,NA,NA,21240 pcs,NA,NA,NA,NA,8094.8,kgs,602.0942309,4873832.38,7.829573873,63378.83459,1785772.2,NA,steel,usd 2.75
INNSA1,2022-03-22,301049751,73239990,8505 steel lunch box 3layer (qty:16800 pcs/usd 3.75 per pcs),NA,NA,NA,16800 pcs,NA,NA,NA,NA,10892.0,kgs,482.6322613,5256830.59,6.276102227,68359.30546,1926102.7,NA,steel,usd 3.75
INNSA1,2022-03-09,301049751,73239990,ryx-02-021a mild steel multi function cloth stand - (qty 5184 num usd 9.40 per num),NA,NA,NA,NA,NA,NA,NA,NA,19008.0,kgs,280.4434512,5330669.12,3.65875344,69545.58539,1953157.2,NA,steel,usd 9.40
INNSA1,2022-03-09,301049751,73239990,ryx-02-020 mild steel multi function cloth stand - (qty 2464 num usd 15.30 per num),NA,NA,NA,NA,NA,NA,NA,NA,8008.0,kgs,514.9878497,4124022.7,6.718693407,53803.2968,1511041.9,NA,steel,usd 15.30
INNSA1,2022-02-26,301049751,73239990,stainless steel grater with handle - kl324h-9s (mild steel)(qty - 59040 pcs/usd 0.72 per pcs),NA,NA,NA,59040 pcs,NA,NA,NA,NA,9348.0,kgs,384.1449412,3590986.91,5.051215531,47218.76279,1315737.6,NA,steel,usd 0.72
INNSA1,2022-02-11,301049751,73239990,steel hanger with hook sl-89 (qty 70056 pcs / usd 1.15 per pcs),NA,NA,NA,70056 pcs,NA,NA,NA,NA,15568.0,kgs,418.6168294,6517026.8,5.546797792,86352.54803,2387838.6,NA,steel,usd 1.15
INNSA1,2022-02-09,301049751,73239990,6901 steel rectangle container (qty:54720 pcs / usd 1.06 perpcs),NA,NA,NA,54720 pcs,NA,NA,NA,NA,8892.0,kgs,569.8737573,5067317.45,7.550997182,67143.46694,1856665.1,NA,steel,usd 1.06
INNSA1,2022-02-09,301049751,73239990,8504 steel lunch box 2 layer (qty 22080 pcs / usd 2.75 per pcs),NA,NA,NA,22080 pcs,NA,NA,NA,NA,10561.6,kgs,502.2595544,5304664.51,6.655088836,70288.38625,1943629.1,NA,steel,usd 2.75
INNSA1,2022-02-08,301049751,73239990,6862 steel rectangle container large (qty:20400 pcs/usd1.63per pcs),NA,NA,NA,20400 pcs,NA,NA,NA,NA,5100.0,kgs,549.2623941,2801238.21,7.277890475,37117.24142,1026373.7,NA,steel,usd1.63
INNSA1,2022-02-08,301049751,73239990,8504 steel lunch box 2 layer(qty:22080 pcs/usd2.75 per pcs),NA,NA,NA,22080 pcs,NA,NA,NA,NA,10561.6,kgs,484.3221415,5115216.73,6.417412767,67778.14668,1874215.3,NA,steel,usd2.75
INNSA1,2022-02-08,301049751,73239990,6578 steel rectangle container big (qty:37920 pcs/usd1.80 per pcs),NA,NA,NA,37920 pcs,NA,NA,NA,NA,11202.2,kgs,513.2982602,5750069.77,6.801354978,76190.13873,2106825.6,NA,steel,usd1.80
INNSA1,2022-02-04,301049751,73239990,np-21 stainless steel sports bottle 650ml s115 (qty:13680 pcs / usd1.140 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,2432.0,kgs,560.8412582,1363965.94,7.431313876,18072.95535,499757.1,NA,steel,usd1.140
INNSA1,2022-02-04,301049751,73239990,np-003 steel zhara (qty 107400 / usd 0.476 per pcs),NA,NA,NA,NA,NA,NA,NA,NA,10024.0,kgs,434.8732961,4359169.92,5.762200823,57760.30105,1597199.9,NA,steel,usd 0.476
INNSA1,2022-02-04,301049751,73239990,am-06 - stainless steel bottle 750ml sg805 (qty:30240 pcs/usd 1.140 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,4536.0,kgs,659.6221142,2992045.91,8.740189667,39645.50033,1096285.6,NA,steel,usd 1.140
INNSA1,2022-02-04,301049751,73239990,sl-01 stainless steel cola bottle 750ml sk750 (qty:11124 pcs/ usd 1.300 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,2224.8,kgs,568.4940624,1264785.59,7.532715813,16758.78614,463417.4,NA,steel,usd 1.300
INNSA1,2022-02-04,301049751,73239990,np-20 stainless steel sports bottle 750 ml s-308-c6 (qty:16128 pcs usd1.113 per pcs),NA,NA,NA,750 ml,NA,NA,NA,NA,2867.2,kgs,547.558088,1569958.55,7.255307911,20802.41884,575232.8,NA,steel,usd1.113
INNSA1,2022-02-04,301049751,73239990,am-253 steel kitchen turner (qty:25200 pcs/ usd 0.611 per pcs),NA,NA,NA,25200 pcs,NA,NA,NA,NA,2450.0,kgs,531.6896367,1302639.61,7.0450462,17260.36319,477287.1,NA,steel,usd 0.611
INNSA1,2022-02-04,301049751,73239990,steel zhara - np-003 (qty:43800 pcs/usd 0.4739 per pcs),NA,NA,NA,43800 pcs,NA,NA,NA,NA,4088.0,kgs,458.667478,1875032.65,6.077480827,24844.74162,687012.0,NA,steel,usd 0.4739
INNSA1,2022-02-04,301049751,73239990,ds-25 stainless steel grater with handle (qty:99720 pcs/usd0.2420 per pcs),NA,NA,NA,99720 pcs,NA,NA,NA,NA,2991.6,kgs,685.2819561,2050089.5,9.080190223,27164.29707,751152.8,NA,steel,usd0.2420
INNSA1,2022-02-04,301049751,73239990,np-003 steel zhara (qty:52440 pcs/usd 0.4761 per pcs),NA,NA,NA,52440 pcs,NA,NA,NA,NA,4894.4,kgs,433.3478465,2120977.7,5.741988161,28103.58686,777126.2,NA,steel,usd 0.4761
INNSA1,2022-02-04,301049751,73239990,sl-01 stainless steel colabottle 750ml sk750(qty: 12204 numusd 1.300per num),NA,NA,NA,750ml,NA,NA,NA,NA,2440.8,kgs,564.1504916,1376978.52,7.475162205,18245.37591,504525.0,NA,steel,usd 1.300
INNSA1,2022-02-04,301049751,73239990,np-55 steel tea strainer (qty:100800 pcs usd 0.330 per pcs),NA,NA,NA,100800 pcs,NA,NA,NA,NA,4620.0,kgs,609.1444632,2814247.42,8.071345743,37289.61733,1031140.2,NA,steel,usd 0.330
INNSA1,2022-02-04,301049751,73239990,steel hand blender rs-02 (qty: 48720 pcs usd 0.4634 per pcs),NA,NA,NA,48720 pcs,NA,NA,NA,NA,2923.2,kgs,669.6022441,1957381.28,8.872429364,25935.88552,717184.5,NA,steel,usd 0.4634
INNSA1,2022-02-04,301049751,73239990,np-20 stainless steel sports bottle 750 ml s-308-c6 (qty:936pcs usd 1.113 per pcs),NA,NA,NA,750 ml,NA,NA,NA,NA,166.4,kgs,543.375601,90417.7,7.19988871,1198.061481,33129.1,NA,steel,usd 1.113
INNSA1,2022-02-04,301049751,73239990,steel zara - np-003 (qty:101880 pcs/usd 0.4761 per pcs),NA,NA,NA,101880 pcs,NA,NA,NA,NA,9508.8,kgs,442.2558009,4205321.96,5.860021213,55721.76971,1540829.9,NA,steel,usd 0.4761
INNSA1,2022-02-03,301049751,73239990,kwp-1000b ss oil pot 900ml(qty: 27000 pcs/usd 1.65 per pcs),NA,NA,NA,900ml,NA,NA,NA,NA,6975.0,kgs,550.6945004,3841094.14,7.313339978,51010.54635,1407376.9,NA,NA,usd 1.65
INNSA1,2022-01-22,301049751,73239990,np-55 steel tea strainer (qty:100800 pcs/usd 0.3285 per pcs),NA,NA,NA,100800 pcs,NA,NA,NA,NA,4620.0,kgs,591.3082121,2731843.94,7.8526987,36279.46799,1000947.7,NA,steel,usd 0.3285
INNSA1,2022-01-22,301049751,73239990,rs-02 steel hand blender (qty:49800 pcs/usd 0.4612 per pcs),NA,NA,NA,49800 pcs,NA,NA,NA,NA,2988.0,kgs,634.1588989,1894866.79,8.421764926,25164.2336,694279.2,NA,steel,usd 0.4612
INNSA1,2022-01-22,301049751,73239990,np-003 steel zhara (qty:198480 pcs/usd 0.4739 per pcs),NA,NA,NA,198480 pcs,NA,NA,NA,NA,18524.8,kgs,411.591411,7624648.57,5.466021394,101256.9531,2793671.3,NA,steel,usd 0.4739
INNSA1,2022-01-19,301049751,73239990,kwp-600b ss oil pot 600ml (qty:38800 pcs/usd 1.29 per pcs),NA,NA,NA,600ml,NA,NA,NA,NA,6790.0,kgs,629.2272533,4272453.05,8.345189036,56663.83355,1565426.8,NA,NA,usd 1.29
INNSA1,2022-01-19,301049751,73239990,np-20 stainless steel sports bottle 750ml s-308-c6 (qty:20304 pcs/usd 1.113 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,3609.6,kgs,547.1768201,1975089.45,7.256987005,26194.82029,723672.8,NA,steel,usd 1.113
INNSA1,2022-01-19,301049751,73239990,am-06 stainless steel bottle 750ml sg805 (qty:15588 num/usd1.140 per num),NA,NA,NA,750ml,NA,NA,NA,NA,2338.2,kgs,658.6929048,1540155.75,8.73598017,20426.46883,564313.1,NA,steel,usd1.140
INNSA1,2022-01-19,301049751,73239990,sl-01 stainless steel cola bottle 750ml sk750 (qty:14904 pcs/usd 1.300 per pcs),NA,NA,NA,750ml,NA,NA,NA,NA,2980.8,kgs,568.0982152,1693387.16,7.534459088,22458.71565,620457.0,NA,steel,usd 1.300
INNSA1,2022-01-19,301049751,73239990,np-21 stainless steelsports bottle 650ml s115 (qty:4860 pcs/usd 1.140 per pcs),NA,NA,NA,650ml,NA,NA,NA,NA,864.0,kgs,560.4507407,484229.44,7.433033697,6422.141114,177421.7,NA,steel,usd 1.140
INNSA1,2022-01-19,301049751,73239990,np-21 stainless steel sports bottle 650ml s115 (qty:23580 num/usd 1.140 per num),NA,NA,NA,650ml,NA,NA,NA,NA,4192.0,kgs,555.7721398,2329796.81,7.370983286,30899.16194,853637.6,NA,steel,usd 1.140
INNSA1,2022-01-19,301049751,73239990,sb-01 stainless steel sports bottle 750ml sg-702 (qty:5328 num/usd 1.205 per num),NA,NA,NA,750ml,NA,NA,NA,NA,843.6,kgs,659.605192,556442.94,8.74807947,7379.879841,203880.8,NA,steel,usd 1.205
INNSA1,2022-01-19,301049751,73231000,oks-4156 steel scrubber 6pcs set (qty:98000 set/usd 0.275 per pcs),NA,NA,NA,6pcs,NA,NA,NA,NA,8537.8,kgs,296.346847,2530150.11,3.930329535,33556.36751,1112254.0,NA,steel,usd 0.275
INNSA1,2022-01-18,301049751,73239990,2628 household steel hook 3pcs set (qty:167400 pcs/usd 0.445pre pcs),NA,NA,NA,3pcs,NA,NA,NA,NA,5673.0,kgs,1068.739716,6062960.41,14.17426679,80410.61552,2221468.7,NA,steel,usd 0.445
INNSA1,2022-01-07,301049751,73239990,np-20 stainless steel sports bottle 750 ml s-308-c6 (qty:4068 num/usd 1.113 per num),NA,NA,NA,750 ml,NA,NA,NA,NA,723.2,kgs,537.8743225,388990.71,7.133611704,5159.027984,142526.1,NA,steel,usd 1.113
INNSA1,2022-01-07,301049751,73239990,sb-01 stainless steel sports bottle 750ml sg-702 (qty:42192num/usd 1.205 per num),NA,NA,NA,750ml,NA,NA,NA,NA,6680.4,kgs,653.8498189,4367978.33,8.671748261,57930.74708,1600427.3,NA,steel,usd 1.205
INNSA1,2021-12-29,301049751,73239990,sm1168 steel hanger with hook (qty:57792 pcs/usd 1.35 per pcs),NA,NA,NA,57792 pcs,NA,NA,NA,NA,10836.0,kgs,573.6070949,6215606.48,7.434959104,80565.21685,2277398.2,NA,steel,usd 1.35
INNSA1,2021-12-29,301049751,73239990,rs-02 steel hand blender (qty:50000 pcs/usd 0.461 per pcs),NA,NA,NA,50000 pcs,NA,NA,NA,NA,2900.0,kgs,698.4413862,2025480.02,9.053031578,26253.79157,742135.9,NA,steel,usd 0.461
INNSA1,2021-12-29,301049751,73239990,np-55 steel tea strainer (qty:77544 pcs/usd 0.3285 per pcs),NA,NA,NA,77544 pcs,NA,NA,NA,NA,3554.1,kgs,622.6673251,2213021.94,8.070866171,28684.66546,810851.2,NA,steel,usd 0.3285
INNSA1,2021-12-29,301049751,73231000,8001-2 steel scrubber 2 pcs set (qty:164400 set/usd 0.168 per set),NA,NA,NA,2 pcs,NA,NA,NA,NA,4795.0,kgs,485.1613097,2326348.48,6.288545816,30153.57719,1022662.8,NA,steel,usd 0.168
INNSA1,2021-12-29,301049751,73239990,am-217 steel lemon squeezer (qty:5100 pcs/usd 2.1327 per pcs),NA,NA,NA,5100 pcs,NA,NA,NA,NA,1402.5,kgs,673.7507807,944935.47,8.732997806,12248.02942,346224.4,NA,steel,usd 2.1327
INNSA1,2021-12-29,301049751,73239990,np-19 steel salt bottle (qty:10848 pcs/usd 0.5055 per pcs),NA,NA,NA,10848 pcs,NA,NA,NA,NA,1695.0,kgs,281.0625959,476401.1,3.6430667,6174.998056,174553.3,NA,steel,usd 0.5055
INNSA1,2021-12-29,301049751,73239990,kl326d-9s stainless steel grater with handle hexa (qty:37560pcs/usd 1.05 per pcs),NA,NA,NA,37560pcs,NA,NA,NA,NA,8607.5,kgs,405.1068324,3486957.06,5.25089867,45197.1103,1277621.0,NA,steel,usd 1.05
INNSA1,2021-12-29,301049751,73231000,8001-2steel scrubber 2 pcs set (qty:164400 set/usd 0.168 perset),NA,NA,NA,2 pcs,NA,NA,NA,NA,4823.0,kgs,482.3446797,2326348.39,6.252037325,30153.57602,1022662.8,NA,steel,usd 0.168
INNSA1,2021-12-28,301049751,73239990,ryx-02-021a mild steel multi function cloth stand (qty:3888nus/usd 9.40 per num),NA,NA,NA,NA,NA,NA,NA,NA,14256.0,kgs,285.7386911,4073490.78,3.703677136,52799.62126,1492527.1,NA,steel,usd 9.40
INNSA1,2021-12-28,301049751,73239990,ryx-02-020 mild steel multi function cloth stand (qty:2464 num/usd 15.30 per num),NA,NA,NA,NA,NA,NA,NA,NA,8008.0,kgs,524.7117907,4201892.02,6.801189769,54463.92767,1539573.2,NA,steel,usd 15.30
INNSA1,2021-12-23,301049751,73239990,am-253 steel kitchen turner (qty:25236 set/usd 0.6082 per set),NA,NA,NA,NA,NA,NA,NA,NA,2453.5,kgs,544.3990422,1335683.05,7.056371253,17312.80687,489394.3,NA,steel,usd 0.6082
INNSA1,2021-12-14,301049751,73231000,ss410 ss scrubber 3 pcs set (qty:123600 set/usd 0.195 per set),NA,NA,NA,3 pcs,NA,NA,NA,NA,7931.0,kgs,293.8736313,2330711.77,3.87185285,30707.66495,1024580.9,NA,NA,usd 0.195
INNSA1,2021-12-08,301049751,73231000,8001-2 steel scrubber 2 pcs set (qty:165360 set/usd 0.168 per set),NA,NA,NA,2 pcs,NA,NA,NA,NA,4823.0,kgs,477.0702115,2300909.63,6.285510033,30315.01489,1011479.9,NA,steel,usd 0.168
INNSA1,2021-12-07,301049751,73239990,np-19 steel salt bottle (qty:39792 pcs/usd 0.5039 per pcs),NA,NA,NA,39792 pcs,NA,NA,NA,NA,6217.5,kgs,273.2852336,1699150.94,3.600595963,22386.7054,622568.9,NA,steel,usd 0.5039
INNSA1,2021-12-07,301049751,73239990,np-003 steel zhara (qty:3120 pcs/usd 0.472 per pcs),NA,NA,NA,3120 pcs,NA,NA,NA,NA,291.2,kgs,433.6225618,126270.89,5.713077231,1663.64809,46265.7,NA,steel,usd 0.472
INNSA1,2021-12-07,301049751,73239990,sb-12 steel tea strainer big (qty:30000 pcs/usd 1.220 per pcs),NA,NA,NA,30000 pcs,NA,NA,NA,NA,7125.0,kgs,440.4563228,3138251.3,5.803113607,41347.18445,1149855.3,NA,steel,usd 1.220
INNSA1,2021-12-07,301049751,73239990,np-003 steel zhara (qty:192480 pcs/usd0.4724 per pcs),NA,NA,NA,192480 pcs,NA,NA,NA,NA,17964.8,kgs,428.908741,7705259.75,5.650971554,101518.5738,2823207.2,NA,steel,usd0.4724
INNSA1,2021-12-07,301049751,73231000,oks-4156 steel scrubber 6pcs set(qty 98000 set / usd 0.275 per set),NA,NA,NA,6pcs,NA,NA,NA,NA,8537.8,kgs,296.5336632,2531745.11,3.906899384,33356.32556,1112955.1,NA,steel,usd 0.275
INNSA1,2021-12-04,301049751,73239990,2628 household steel hook 3pcs set(qty:166464 pkt /usd 0.445per pkt),NA,NA,NA,3pcs,NA,NA,NA,NA,5641.28,kgs,1076.269045,6071535.04,14.18009282,79993.87404,2224610.4,NA,steel,usd 0.445
INNSA1,2021-11-28,301049751,73239990,ds-25 - stainless steel grater with handle (qty: 100200 pcsusd 0.2389 per pcs),NA,NA,NA,100200 pcs,NA,NA,NA,NA,3340.0,kgs,597.0276527,1994072.36,7.949769011,26552.2285,730628.1,NA,steel,usd 0.2389
INNSA1,2021-11-27,301049751,73239990,steel hand blender rs-02 (qty.50000 pcs/usd 0.4591 per pcs),NA,NA,NA,50000 pcs,NA,NA,NA,NA,3000.0,kgs,619.23315,1857699.45,8.245448069,24736.34421,680661.1,NA,steel,usd 0.4591
INNSA1,2021-11-27,301049751,73239990,steel tea strainer np-55 (qty:75600 pcs/ usd 0.3270 per pcs),NA,NA,NA,75600 pcs,NA,NA,NA,NA,3465.0,kgs,577.3835671,2000634.06,7.688196632,26639.60133,733032.3,NA,steel,usd 0.3270
INNSA1,2021-11-23,301049751,73239990,kwp-1000b ss oil pot 900ml (qty:27000 pcs unit price 1.65 usd per pcs),NA,NA,NA,900ml,NA,NA,NA,NA,6975.0,kgs,551.3855398,3845914.14,7.34201784,51210.57443,1409142.9,NA,NA,NA
INNSA1,2021-11-20,301049751,73239990,stainless steel grater with handle - kl324h-9s (qty - 59040 pcs/usd 0.74 per pcs),NA,NA,NA,59040 pcs,NA,NA,NA,NA,9840.0,kgs,377.7894268,3717447.96,5.030485044,49499.97284,1362073.0,NA,steel,usd 0.74
INNSA1,2021-11-08,301049751,73239990,steel kitchen turner item no-am-253 (qty:40644 pcs/ usd 0.595 per pcs),NA,NA,NA,40644 pcs,NA,NA,NA,NA,3951.5,kgs,506.9444085,2003190.83,6.710051733,26514.76942,733969.1,NA,steel,usd 0.595
